Ki [nM],pKi,standardized_smiles
51.144999999999996,7.291196817055418,O=C(CCCN1C2CCC1CN(c1ccc(Cl)cn1)C2)c1ccc(F)cc1
1.259,8.899974269892137,COc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1-c1c(F)cnn1C
34.2,7.465973893943865,O=C(CC(F)(F)F)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1
103.0,6.987162775294828,COCc1ccnc2c1CCC1CNCCN21
12.413499999999999,7.906105751427994,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
1.3,8.886056647693163,CCN(CCN1CCC(c2[nH]nc3cc(F)ccc23)CC1)C(=O)C(C)O
223.87,6.650004100737144,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)cc3ccccc32)CC1
9.1,8.040958607678906,CC(N)Cn1ncc2ccc(Cl)c(Cl)c21
20.0,7.698970004336019,O=c1c2cncnc2ccn1CCN1CCC(c2noc3ccccc23)CC1
34.0,7.468521082957745,N#Cc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1
187.0,6.728158393463501,Clc1ccc(-c2[nH]nc3c2CCNCC3)cc1
99.0,7.00436480540245,Fc1ccccc1N1CCN(CCCNc2cncc(Cl)n2)CC1
9.95,8.002176919254275,Cc1cccc(CNc2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1
8700.0,5.060480747381382,Fc1cccc2c1nc(OCC1CCN(CCCC(F)(F)F)CC1)c1cccnc12
98.0,7.008773924307505,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2n1
4800.0,5.318758762624412,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3o2)CC1
5.7,8.244125144327509,COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4Cl)CC3)nc2N)cc1
580.0,6.236572006437063,OC1c2ccc(F)cc2CC1CCN1CCN(c2ccccn2)CC1
25.55,7.592609095529268,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1
4.86,8.313363730737706,COc1ncc2c(n1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O
0.22,9.657577319177793,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCOCC1
310.0,6.508638306165727,CC1SC(c2ccc(-c3ccccc3)cc2)=NC1Cc1c[nH]cn1
1.76,8.75448733218585,c1ccc2c(N3CCN(CCCOc4ccc5c(c4)CNC5)CC3)cccc2c1
1.07,8.97061622231479,COc1cccc(CC(=O)N2CCC(C)c3cccc(CCN4CCN(c5nsc6ccccc56)CC4)c32)c1
14.5,7.838631997765025,COc1ccc2c(n1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2
0.28,9.55284196865778,Cn1ncc(Cl)c1-c1cc(NC(=O)Nc2ccc(F)cc2F)ccc1OCCN1CCCC1
2710.0,5.567030709125595,N#Cc1cccc2c1C(=O)N1CCNCC1C2
1.0,9.0,Fc1ccc(-c2c3c(nn2C2CCC2)CCNCC3)cc1
739.155,6.131264480974331,COc1ccccc1N1CCN(CCCCn2c(O)c3c(c2O)C2(OC(C)=O)C=C(C)C3C(C)C2)CC1
13.0,7.886056647693163,Cc1ccc2c(c1)Oc1cc(Cl)ccc1N=C2N1CCN(CC(C)(C)C(=O)O)CC1
5.94,8.226213555018806,COC(CC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)OC
4.9,8.309803919971486,NCCc1c[nH]c2ccc3c(c12)CCCO3
5200.0,5.2839966563652006,CC(=O)c1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNCC21
125.89,6.900008766455316,Cc1cc2c(cc1Cl)N(C(=O)Nc1cnc(Oc3cccnc3C)c(C)c1)CC2
0.23,9.638272163982407,Cn1ccc2c1CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O
10.0,8.0,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1
200.0,6.698970004336019,CC(C)COc1ccc(CC(=O)N(Cc2ccc(F)cc2Cl)C2CCN(C)CC2)cc1
0.6,9.221848749616356,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1(O)CCCNC1
158.0,6.801342913045577,CCc1cc(Cl)c(OC)c(N2CCN(CCC3CCC(NC(=O)CCOC)CC3)CC2)c1
4000.0,5.3979400086720375,N#Cc1ccc2c(c1)C(=O)N1CCNCC1C2
630.96,6.199998172182031,O=C(O)C1C2CN(C3CCC4(Cc5ccccc5Cc5ccccc54)C3)CC21
9.82,8.00788851221305,Cc1noc2ccn(CCN3CCC(c4noc5ccccc45)CC3)c(=O)c12
1700.0,5.769551078621726,O=C(c1ccccc1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
3981.0,5.400007822415902,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(Br)ccc32)cn1
281.0,6.55129368009492,CCC(Oc1cc(F)ccc1C(F)(F)F)c1nc(N)nc(N2CCN(C)CC2)n1
423.0,6.373659632624958,O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccc(Cl)cc2)CC1
756.0,6.121478204498794,COc1ccc(Cl)cc1-c1cc(Cl)cc2c1N1CCNCCC1C2
20.1,7.696803942579511,COC(C)C(=O)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1
151.0,6.82102305270683,O=C(NCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1[nH]nc2ccccc12
18.0,7.7447274948966935,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1
0.6,9.221848749616356,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)OCc1cccs1
501.19,6.299997602857746,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3c2cc(C(F)(F)F)c2c3CCO2)cn1
0.38999999999999996,9.4089353929735,O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
10.0,8.0,COC(=O)C(C)(C)CN1CCC(N(Cc2ccc(F)cc2F)C(=O)OCc2ccc(OC(C)C)cc2)CC1
2.8,8.55284196865778,CNCc1cc(OCc2ccccc2)n(C(CF)C2CCCCC2)n1
42.0,7.376750709602099,CC1CNCC2Cc3ccc(Cl)nc3N12
100.0,7.0,Cc1ccc2c(c1)-c1c(ccn1CC(C)N)C2(C)C
19.95,7.700057099977233,COc1ccc(CNCCc2cc(OC)c(Br)cc2OC)c(OC)c1
2385.0,5.622511616623867,CCOC(C)c1ccc2c(n1)N1C(C)CNCC1C2
67.5,7.170696227168975,CC(=O)NC1CCC(CCN2CCN(c3ncc(C)c4c3CCO4)CC2)CC1
1.55,8.809668301829708,NCC1c2ccccc2Cc2cc(Br)ccc21
3.36,8.473660722610155,COCC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1
287.2,6.541815564429737,CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCCN1CCN(c4ccccc4)CC1)c3O)C(C)C2
7.5,8.1249387366083,CNCc1cc(OCc2cc(F)ccc2F)n(CC(C)(C)C)n1
2.4,8.619788758288394,COc1cc2c(cn1)C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC2
33.26,7.4780777551165,CS(=O)(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1
0.6,9.221848749616356,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2cc(Cl)ccc2c1
316.23,6.499996931948306,COc1ccc(N2Cc3cc(Cl)cc(Cl)c3C2=O)cc1OCCN1C(C)CCCC1C
316.115,6.500154895926735,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3ccc(Cl)cc32)cn1
104.0,6.982966660701219,CN(C)CC1CC2c3ccccc3Cc3ccccc3C2O1
3.2,8.494850021680094,CNCc1cc(OCc2cc(Cl)ccc2Cl)n(CC2CCCCC2)n1
10.7,7.97061622231479,CC(O)C(=O)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1
540.0,6.267606240177032,Cc1cc(C)c2c(c1)C1CNCC1NC2=O
9.1,8.040958607678906,CC(=O)NC1CCC(CCN2CCN(c3nccc4occc34)CC2)CC1
4162.0,5.380697924124392,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC
0.94,9.0268721464003,CCCOc1ccc(CNC(=O)N(Cc2ccn(C)n2)C2CCN(C)CC23CC3)cc1
13.0,7.886056647693163,CSc1ccc2c(c1)Oc1cc(Cl)ccc1N=C2N1CCN(CC(C)(C)C(=O)O)CC1
0.05506,10.259163792942688,CN1CCC(N(Cc2ccc(F)cc2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1
894.0,6.048662481204082,Clc1cccc(-c2[nH]ncc2N2CCCNCC2)c1
54.98,7.25979526449255,CCOCCC(=O)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1
4120.0,5.3851027839668655,CN1CCN2C(=O)c3c(cccc3C(F)(F)F)C2C1
11.8,7.928117992693875,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl
0.25,9.602059991327963,CCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21
0.794,9.100179497572904,CC(C)Oc1ccc(COC(=O)N(Cc2c(F)cc(Cl)cc2F)C2CCN(C)CC2)cc1
1.65,8.782516055786093,O=c1c2ncccc2ccn1CCN1CCN(c2nsc3ccccc23)CC1
550.665,6.2591125261878995,O=C1CCc2cc(CCCCN3CCN(c4ccccn4)CC3)ccc2N1
63.1,7.199970640755866,CC(N)Cc1c[nH]c2ccc(F)cc12
22.0,7.657577319177793,CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3C2O1
575.22,6.240166022245071,CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCN1CCN(c4ccccc4)CC1)c3O)C(C)C2
0.8,9.096910013008056,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CNCC1O
18.0,7.7447274948966935,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1
4.4,8.356547323513812,COCC(=O)NC1CCC(CCN2CCN(c3nccc4occc34)CC2)CC1
630.96,6.199998172182031,COc1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1
6.31,8.199970640755867,COc1ccc(-c2ccc(C(=O)Nc3cccc(Cn4ncc(N5CCNCC5)cc4=O)c3C)cc2)cn1
13.0,7.886056647693163,Cc1ccc2c(c1)Oc1cc(C)ccc1C(N1CCN(CC3(C(=O)O)CC3)CC1)=N2
116.0,6.935542010773082,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1
1.585,8.79997073344623,CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
0.5,9.301029995663981,NC(=O)c1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1
3600.0,5.443697499232712,O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1
17.5,7.756961951313706,COc1ccc2[nH]cc(CCNCCCCc3ccccc3)c2c1
2749.0,5.560825260156531,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
15.3,7.815308569182402,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1
85.0,7.070581074285707,COc1ccc2c(c1)C(=O)N1CCNCC1C2
9.9,8.00436480540245,N#Cc1cc(F)ccc1C=Cc1ccc(S(=O)(=O)c2ccccc2F)cn1
130.0,6.886056647693163,Fc1ccc2c(c1Cl)CCNCC2
1.739,8.759700417997287,O=C(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)C1CCOCC1
1335.195,5.874455302659303,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
85.0,7.070581074285707,Cc1ccc2c(n1)C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC2
35.2,7.453457336521869,CS(=O)(=O)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1
0.12,9.920818753952375,COC1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1
8.01,8.096367483915762,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)Oc1ccc(Cl)cc1
42.0,7.376750709602099,Cc1cc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2c(C)cc(=O)oc2c1
46.0,7.337242168318426,NC(=O)c1c2n(c3ccccc13)CCNCC2
11.0,7.958607314841775,CCNC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
630.96,6.199998172182031,COc1ccc(N2Cc3cccc(C(F)(F)F)c3C2=O)cc1OCCN1CCC(C)CC1
0.57,9.244125144327509,CNCc1cc(OCc2ccc(F)cc2F)n(C(C)C2CCCCC2)n1
16.98,7.770062314092066,O=C(c1ccc(F)cc1)C1CCN(CCN2CCCc3ccccc3C2=O)CC1
158.49,6.799998134593398,COc1ccc(N2Cc3c(c4cc(F)ccc4n3C)C2=O)cc1OCCN1CCC(C)CC1
8511.0,5.070019409484485,CCn1cncc1-c1c[nH]c2c(F)cc(I)cc12
2628.0,5.580374639112256,CN1CCN(c2nc(N)nc(COc3ccccc3)n2)CC1
52.48,7.280006173632396,Cc1c(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cccc1NC(=O)c1ccc(-c2ccccc2)cc1
1.83,8.73754891026957,O=S(=O)(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2o1
2.5,8.602059991327963,COC1CCC(CC(=O)NC2CCC(CCN3CCN(c4nccc5sccc45)CC3)CC2)CC1
2637.0,5.578889870206566,Nc1nc(NCCOc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1
0.1585,9.79997073344623,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Cl)cnn1C
3.548,8.45001638884031,CC1CC(NS(=O)(=O)c2ccc(F)c(Cl)c2)CN1CCCc1noc2cc(F)ccc12
38.0,7.42021640338319,CC(N)Cn1ccc2ccc3ccccc3c21
2.138,8.669992299127241,Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1
5.7,8.244125144327509,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CN(C(C)=O)CC1O
1.0,9.0,CC(O)C(=O)N(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(C)C
44.0,7.356547323513812,Cc1ccc2c3c1C(C)CN3CCNC2
463.0,6.334419008982047,CCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1
990.0,6.00436480540245,CC1=NCCc2c1[nH]c1ccccc21
37.38,7.427360702957187,O=C(NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C(F)(F)F
449.0,6.347753658996677,CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1
2.51,8.600326278518962,CC(C)COc1ccc(CC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1F
251.095,6.600161935212324,CC(N)Cn1ccc2ccc(F)cc21
0.904,9.043831569524636,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c21
250.0,6.6020599913279625,CN(C)C1Cc2ccccc2C(c2ccc(Cl)cc2)C1
16.1,7.79317412396815,Cc1c(OCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2
0.2455,9.609948503541013,Cn1ccc2cc(S(=O)(=O)NC3CCN(CCCc4noc5ccccc45)C3)ccc21
1.0,9.0,COc1ccc(NC(=O)Nc2ccccc2F)cc1-c1c(Br)cnn1C
7.586,8.119987161633228,O=C(c1ccc(F)cc1)C1CCN(CCn2cnc3c(c2=O)CCCC3)CC1
12.88,7.890084136976206,CC1CC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CN1CCCc1noc2cc(F)ccc12
22.8,7.642065152999546,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1O
184.33,6.734403976912408,Fc1ccccc1Nc1nc(N2CCOCC2)nc2ccccc12
534.0,6.272458742971444,COc1cc2c(cc1OC)-c1c(OC)c(OC3CCCCC3)cc3c1C(C2)N(C)CC3
301.0,6.521433504406157,CC1CC2(C)CC(=O)C1c1c2c(O)n(OCCCN2CCN(c3ccccc3)CC2)c1O
10.52,7.9779842601822795,COCC(=O)NC1CCC(CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1
13.0,7.886056647693163,CN(C)CC1CC2c3ccccc3Sc3ccc(F)cc3C2O1
627.0,6.202732459169283,CCCCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNCC21
216.0,6.665546248849069,CSc1cccc2c1C(=O)N1CCNCC21
2.69,8.570247719997592,O=C1c2c[nH]nc2CCCN1CCN1CCC(c2noc3ccccc23)CC1
18.5,7.732828271596986,O=C(CN1CCN(C(=O)c2[nH]ncc2Cl)CC1)c1ccc(F)cc1
251.19,6.599997654072044,COc1ccc(N2Cc3c(c4cccc(F)c4n3C)C2=O)cc1OCCN1CCC(C)CC1
184.0,6.735182176990463,COc1cccc(N2CCN(CCCCOc3cc(C)cc4oc(=O)cc(C)c34)CC2)c1
50.0,7.301029995663981,O=Cc1cnn2ccc(-n3cc(CCN4CCN(c5cccc(Cl)c5Cl)CC4)nn3)cc12
1152.0,5.938547520912807,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1320.0,5.87942606879415,CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC
0.58,9.236572006437063,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCSCC1
0.11,9.958607314841775,Cn1cnc2c1C(=O)N(CCN1CCN(c3nsc4ccccc34)CC1)CC2
4.28,8.368556230986828,CC(C)c1ncc2c(n1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O
3981.07,5.40000018605658,O=C(Nc1cccnc1)N1CCc2cc(-c3ccccc3)c(Cl)cc21
0.14,9.853871964321762,CC1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(OC(F)(F)F)cc32)CCN1C
0.81,9.09151498112135,CC1CN(CCN2CCN(c3nsc4ccccc34)CC2)C(=O)c2ccn(C)c21
16.0,7.795880017344075,COC(C)CC(=O)NC1CCC(CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1
461.0,6.336299074610352,CCOc1ccccc1N1CCN(CCCCCCN2C(=O)c3cccc4cccc(c34)C2=O)CC1
17.38,7.7599502278873524,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2
1928.0,5.714892970433188,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1
3.98,8.400116927926312,CC(C)Oc1ccc(COC(=O)N(Cc2c(F)ccc(F)c2F)C2CCN(C)CC2)cc1
120.0,6.920818753952375,Cc1cc(OCCCCN2CCN(c3ccccc3F)CC2)c2c(C)cc(=O)oc2c1
368.0,6.434152181326482,Cn1cc(Br)c(C(=O)N2CCN(CC(O)c3ccc(F)cc3)CC2)n1
60.0,7.221848749616356,NCCc1ccc(CCCc2ccccc2)cc1
21.05,7.676747899828313,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
54.95,7.26003230324049,Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1
12.0,7.920818753952375,CC1CN(CCN2CCC(c3noc4ccccc34)CC2)C(=O)c2ncccc21
2.42,8.616184634019568,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
1151.0,5.938924676370208,CN(C)CCCC(c1ccccc1)c1ccccc1
0.54,9.267606240177031,C#CCN(C)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
68.0,7.167491087293763,Cc1cc2c(C3CCN(CCN4CCc5cccnc5C4=O)CC3)noc2cc1F
1.03,8.987162775294827,N#Cc1ccc(C(=O)NC2CCC(CCN3CCN(c4nsc5ccccc45)CC3)CC2)o1
1.77,8.752026733638193,O=C1c2[nH]ncc2CCN1CCN1CCC(c2noc3ccccc23)CC1
2.31,8.636388020107855,Cc1cc2c(n1C)CCCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O
1.8,8.744727494896694,c1ccc(-c2[nH]c3ccccc3c2C2CC3CCC(C2)N3)cc1
380.0,6.42021640338319,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C#N)c3c2)CC1
5.53,8.257274868695301,CCCC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1
25.0,7.6020599913279625,CCc1cc(Cl)c(OC)c(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1
1.2,8.920818753952375,CNCc1cc(OCc2ccccc2F)n(Cc2ccc(F)cc2)n1
0.78,9.10790539730952,CC(N)Cn1ncc2ccc3occc3c21
1538.0,5.813043664534588,CCC(Oc1cc(C(F)(F)F)ccc1C(F)(F)F)c1nc(N)nc(N2CCN(C)CC2)n1
51.9,7.284832642151542,O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)C1CC1(F)F
392.0,6.406713932979542,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2o1
8.3575,8.077923614735393,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21
2.2,8.657577319177793,Cc1cc2c(cn1)C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC21CC1
0.5012,9.299988937677888,COc1ccc(NC(=O)Nc2cccc(C#N)c2)cc1-c1c(Br)cnn1C
112.0,6.950781977329818,CC(N)CN1CCc2ccc3c(c21)CCO3
0.2512,9.599980364934842,COc1ccc(NC(=O)Nc2ccc(Br)cc2)cc1-c1c(Br)cnn1C
2.138,8.669992299127241,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2[nH]ncc21
547.0,6.262012673666569,CCC(Sc1ccc(Cl)c(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1
7.0,8.154901959985743,CCc1cccc(N2CCNCC2)c1Cl
42.9,7.367542707815276,CC1CCN(CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1
11.7,7.931814138253839,Cc1cnc(N2CCN(CCC3CCC(NC(=O)CC4CCOCC4)CC3)CC2)c2ccoc12
1200.0,5.920818753952375,CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1
7.78,8.10902040301031,O=C(CC1COCCO1)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1
819.0,6.086716098239582,CCC(Oc1cc(F)ccc1OC)c1nc(N)nc(N2CCN(C)CC2)n1
14.0,7.853871964321762,CCCCN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12
6.968,8.156891858000392,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
39.8,7.400116927926312,CC(C)COc1ccc(OC(=O)N(Cc2ccc(F)cc2)C2CCNCC2F)cc1
79.43,7.100015437450609,O=C(O)C1CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1
0.96,9.017728766960431,CC(=O)N1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1
50.12,7.299988937677887,O=C(O)CC1CN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)C1
12.0,7.920818753952375,Cn1ncc2c1CCN(CCN1CCN(c3noc4ccccc34)CC1)C2=O
7.5,8.1249387366083,COc1ccc2c(c1)Cc1ccccc1C2CN
0.86,9.065501548756432,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2o1
1584.89,5.800000874803203,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccccc3)c1)CC2
16.97,7.770318157682325,O=C(CC1COCCO1)NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1
60.0,7.221848749616356,CN(C)C1Cc2ccccc2C(c2ccc(Br)cc2)C1
11.0,7.958607314841775,CNCc1cc(OCc2ccccc2Cl)n(CC2CCCC2)n1
8700.0,5.060480747381382,Cc1ncc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1C(F)(F)F
413.0,6.384049948343599,CC(C)c1ccccc1OCCN1CCC(N(CC2CC2)S(=O)(=O)c2ccc(F)cc2)CC1
158.745,6.7992999448177605,CC(N)Cn1ccc2cc(Br)ccc21
15.85,7.79997073344623,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cnccc3Cl)nc1)CC2
7.91,8.101823516502323,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21
1.1,8.958607314841775,CCN(CCCN1CCC(c2noc3cc(F)ccc23)CC1)S(=O)(=O)CCO
620.0,6.2076083105017466,COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3)c2C)CC1
11.5,7.939302159646388,CN(C)S(=O)(=O)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1
69.0,7.161150909262744,Clc1ccc2cc3n(c2c1)CCNC3
184.0,6.735182176990463,CCSc1ccc2c(c1)N(CC(C)N)CC2
4.3,8.366531544420413,CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1
11.0,7.958607314841775,COCC(=O)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1
0.94,9.0268721464003,O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCN3)c1ccc(F)cc1
175.0,6.756961951313706,Oc1ccc(-c2ccc(CNCCc3c[nH]c4ccccc34)o2)cc1
0.84,9.075720713938118,CC1CCCCN1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
15.0,7.823908740944319,COc1cc(Br)c(OC)c2c1C(CN)C2
110.0,6.958607314841775,Cc1cccc2c1C(=O)N1CCNCC1C2
179.0,6.747146969020107,COc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)c1
28.0,7.552841968657781,Cn1cc(C(F)(F)F)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1
630.96,6.199998172182031,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)cc1C)CC2
1.26,8.899629454882437,CCCCOc1ccc(COC(=O)N(Cc2ccc(F)cc2F)C2CCN(C)CC2)cc1
3.5,8.455931955649724,Cc1nc2ccccn2c1C(=O)N1CCN(CCc2ccc(F)cc2F)CC1
267.0,6.573488738635425,COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1
501.095,6.300079930690457,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(F)c(Cl)cc32)cn1
69.99,7.154964006486585,Fc1ccccc1Nc1nc(N2CCNCC2)nc2ccccc12
0.09,10.045757490560675,Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCCNC2)cc1
1258.93,5.899998417198648,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Cl)c(-c3cccnc3)c1)CC2
70.0,7.154901959985743,COc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1
