Ki [nM],pKi,standardized_smiles
880.0,6.055517327849832,CCCN(CCCCOc1ccc2c(C=NO)cnn2c1)C1CCc2c(O)cccc2C1
492.0,6.308034897232639,COc1ccccc1CNCC1CC1c1cc(F)ccc1OC
430.0,6.366531544420414,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc2N1
78.0,7.107905397309519,CCOC(=O)c1cc2cc(OCCCCN3CCN(c4ccccc4OC)CC3)ccn2n1
2800.0,5.552841968657781,O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2o1
410.0,6.3872161432802645,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccccc3)CC2)CC1
197.0,6.705533773838407,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1
139.0,6.856985199745905,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccc(F)cc3)CC2)CC1
646.0,6.189767482004916,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccccc3)CC2)CC1
665.0,6.1771783546968955,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(F)c3)CC2)CC1
1200.0,5.920818753952375,CCCN(CCCCOc1ccn2nccc2c1)C1CCc2c(O)cccc2C1
13.0,7.886056647693163,CCc1cc2c(ccc3cnn(CC(C)N)c32)o1
410.0,6.3872161432802645,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C#N)cc3c2)CC1
2900.0,5.5376020021010435,O=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc12
152.0,6.818156412055227,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1
1100.0,5.958607314841775,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1
530.0,6.275724130399211,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1
3.0,8.522878745280337,CC(N)Cc1c[nH]c2ccc3ccccc3c12
11.0,7.958607314841775,CCC(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2
5.0,8.301029995663981,CC(C)(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2
286.0,6.543633966870957,O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
489.0,6.31069114087638,CN(C)CC1=Cc2cn(S(=O)(=O)c3cccc4ccccc34)c3cccc(c23)O1
2200.0,5.657577319177793,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1
1415.0,5.849243560139691,COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1
480.0,6.318758762624412,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2c1OCCO2
2300.0,5.638272163982407,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5oc(=O)ccc45)CC3)cc2N1
6400.0,5.1938200260161125,CN1CCCN(c2ccc(O)c3c2OCC(=O)N3)CC1
790.0,6.102372908709558,ON=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12
0.78,9.10790539730952,Cc1cc2c(ccc3cnn(CC(C)N)c32)o1
2700.0,5.568636235841013,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccn4n3)CC2)cc(C(F)(F)F)n1
179.0,6.747146969020107,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1
1760.0,5.7544873321858505,CN1CCN(c2nc(N)nc(Cc3c[nH]c4ccccc34)n2)CC1
180.0,6.7447274948966935,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1
1250.0,5.903089986991944,Cc1c2n(c3ccc(Cl)cc13)CCNC2
300.0,6.522878745280337,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=O)c3c2)CC1
156.0,6.806875401645538,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(F)cc3)CC2)CC1
2200.0,5.657577319177793,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)C1CCc2c(O)cccc2C1
5.776999999999999,8.238297632458588,O=C1COc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1
5.6,8.2518119729938,N#Cc1cnn2ccc(NC(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12
4.9,8.309803919971486,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccn2nccc2c1
9000.0,5.045757490560675,O=c1ccc2c(N3CCCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1
160.0,6.795880017344075,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc2N1
3600.0,5.443697499232712,O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1
371.0,6.430626090384954,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
75.83,7.120158944013437,O=C1COc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2Cl)CC1
1600.0,5.795880017344075,CCCN(CCCCOc1ccn2nccc2c1)C1CCc2c(O)cccc2C1
1000.0,6.0,O=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12
120.0,6.920818753952375,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=NO)c3c2)CC1
273.0,6.5638373529592435,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccc(I)cc2)CC1
19.4,7.712198270069774,CCC1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21
7100.0,5.1487416512809245,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)cc(C(F)(F)F)n1
157.0,6.804100347590766,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1
2000.0,5.698970004336019,CCCN(CCCCOc1ccc2ccnn2c1)C1CCc2c(O)cccc2C1
350.0,6.455931955649724,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1
210.0,6.6777807052660805,COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1
1600.0,5.795880017344075,CCCN(CCCCOc1ccn2ncc(C=NO)c2c1)C1CCc2c(O)cccc2C1
250.0,6.6020599913279625,COc1ccccc1N1CCN(CCCCOc2ccn3nc(CO)cc3c2)CC1
55.0,7.259637310505756,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
1300.0,5.886056647693163,O=C1COc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2N1
161.0,6.79317412396815,O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1
1100.0,5.958607314841775,CCCN(CCCCOc1ccc2ccnn2c1)C1CCc2c(O)cccc2C1
3400.0,5.468521082957745,O=C1CCc2ccc(OCCCCN3CCCN(c4ccc(O)c5[nH]c(=O)ccc45)CC3)cc2N1
565.1700000000001,6.247820899159369,O=C1COc2ccccc2N1CCCN1CCN(c2cccc3[nH]c(=O)oc23)CC1
94.0,7.026872146400302,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=NO)cc3c2)CC1
15.3,7.815308569182402,O=C(CC1CCCCO1)NC1CCC(CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1
16.0,7.795880017344075,COC(C)CC(=O)NC1CCC(CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1
11.44,7.941573975542995,O=C(CC1CCC(O)C1)NC1CCC(CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1
1369.0,5.86359655186601,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1
13.0,7.886056647693163,CC(O)CC(=O)NC1CCC(CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1
13.21,7.879097182385473,COC1CCC(CC(=O)NC2CCC(CCN3CCC(c4noc5cc(F)c(F)cc45)CC3)CC2)C1
6.193,8.208098919990428,O=C(CC1CCCO1)NC1CCC(CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1
5011.87,5.300000202445418,Cc1ccc2c(c1)CCN2C(=O)Nc1cccnc1
723.0,6.140861702705469,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccc(C(C)C)cc1
55.0,7.259637310505756,Oc1[nH]c2ccc(F)cc2c1CCCCN1CCN(c2ccccc2)CC1
9.5,8.022276394711152,CC(=O)c1c(OCCCN2CCN(c3ccc(Cl)cc3)CC2)ccc2c(C)cc(=O)oc12
30.0,7.522878745280337,CC(=O)c1c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2c(C)cc(=O)oc12
3905.0,5.408378961786681,c1ccc2c(OCCCCCN3CCCCC3)cccc2c1
56.0,7.251811972993799,CC(=O)c1c(OCCCCN2CCN(c3ccc(Cl)cc3)CC2)ccc2c(C)cc(=O)oc12
2434.0,5.6136794261059535,CC(=O)c1c(OCCCN2CCN(c3ccncc3)CC2)ccc2c(C)cc(=O)oc12
47.0,7.327902142064283,CC(=O)c1c(OCCCCN2CCN(c3ccccc3F)CC2)ccc2c(C)cc(=O)oc12
1158.0,5.936291440608582,CC(=O)c1c(OCCCCN2CCN(c3cnccn3)CC2)ccc2c(C)cc(=O)oc12
30.0,7.522878745280337,COc1cccc(N2CCN(CCCOc3ccc4c(C)cc(=O)oc4c3C(C)=O)CC2)c1
17.0,7.769551078621726,CN(C)CCc1c[nH]c2ccc3c(c12)CCCO3
138.0,6.860120913598763,COc1cccc(N2CCN(CCCCOc3ccc4c(C)cc(=O)oc4c3C(C)=O)CC2)c1
75.0,7.1249387366083,CC(=O)c1c(OCCCN2CCN(c3ccccc3C#N)CC2)ccc2c(C)cc(=O)oc12
2542.0,5.59482445378201,CC(=O)c1c(OCCCN2CCOCC2)ccc2c(C)cc(=O)oc12
27.0,7.568636235841013,CC(=O)c1c(OCCCN2CCN(c3ccccc3F)CC2)ccc2c(C)cc(=O)oc12
2608.0,5.583692412940118,c1ccc2c(OCCCCCN3CCCCCC3)cccc2c1
91.0,7.040958607678906,CC(=O)c1c(OCCCCN2CCN(c3ccccc3C#N)CC2)ccc2c(C)cc(=O)oc12
8.0,8.096910013008056,CC(=O)c1c(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2c(C)cc(=O)oc12
5011.9349999999995,5.299994570025129,O=C(Nc1cccnc1)N1CCc2ccc(Cl)c(Cl)c21
1584.89,5.800000874803203,CC(C)Oc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
125.89,6.900008766455316,COc1ccc2c(c1)-c1c(ccn1CC(C)N)C2
19.0,7.721246399047171,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
32.1,7.493494967595128,OC(c1ccc(F)cc1)C1CCN(CCc2ccc(I)cc2)CC1
1584.89,5.800000874803203,CCOc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
4490.0,5.347753658996677,NCC1c2ccccc2-c2ccccc21
5434.0,5.2648803659181285,Cc1ccc(-c2cc(C(=O)NCCCCN3CCOCC3)[nH]n2)s1
282.0,6.549750891680639,CC(C)c1nc(CN2CCC(c3ccccc3)C2)cs1
934.0,6.029653123769907,Cc1oc(-c2ccc3ccccc3c2)nc1CN1CCOC(CCN)C1
694.0,6.158640529545145,CC(C)c1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1
3324.0,5.478338984887927,c1ccc(-c2nc(CN3CCCN(c4nccs4)CC3)co2)cc1
2268.0,5.644356949779131,CCOc1ccc(C(O)CN2CCN(c3ccccc3F)CC2)cc1
334.0,6.476253533188435,Cc1ccn(CCN2CCC(Cc3ccccc3F)CC2)n1
99.0,7.00436480540245,Fc1ccccc1N1CCN(CCCNc2cncc(Cl)n2)CC1
1023.0,5.99012436628784,CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1
449.0,6.347753658996677,CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(Cl)c1
1784.0,5.748605149959896,Cc1oc(-c2ccco2)nc1CN(C)CC1Cc2ccccc2O1
793.0,6.100726812682396,CCN(CCc1ccccn1)Cc1csc(C2CCCC2)n1
8693.16,5.060822326991913,O=C(NCC1C2CN(C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC12)c1ccc2[nH]nnc2c1
296.0,6.528708288941061,O=C(OCc1ccccc1)N1CCc2ccc(N3CCN(C4CCCC4)CC3)cc2C1
4049.0,5.392652223231586,O=C(CO)NCC1CCN(Cc2csc(-c3ccccc3)n2)C1
423.0,6.373659632624958,CCCc1nc(CN2CCC(c3ccccc3)C2)cs1
1584.89,5.800000874803203,COc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2
59.0,7.229147988357855,N#Cc1c(CN2CCN(CCc3ccccc3)CC2)cn2ccccc12
199.53,6.699991797446187,CCc1cc(NC(=O)N2CCc3cc(OC)c(C(F)(F)F)cc32)cc(-c2cccnc2)c1
475.0,6.323306390375134,CC(C)c1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(F)c1
3654.0,5.437231456983481,Cc1cc(C)n(C2CN(CCCc3nc(-c4ccccc4)no3)C2)n1
475.0,6.323306390375134,CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1
3430.0,5.464705879957229,CC1CN(CCCNC(=O)CN2CCc3ccccc3C2)CC(C)O1
251.19,6.599997654072044,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc3c(c(-c4cccnc4)c1)OCC3)CC2
136.0,6.866461091629782,Clc1cncc(NCCCCN2CCN(c3ccccc3)CC2)n1
4554.0,5.341606973720876,Cc1ccc(-c2nc(CN(C)CC3Cc4ccccc4O3)c(C)o2)s1
55.0,7.259637310505756,CC(CNc1cncc(Cl)n1)N1CCN(c2ccccc2)CC1
3474.0,5.459170185888921,COCC(C)N1CCN(c2cccc(F)c2C#N)CC1
102.0,6.991399828238082,Fc1ccc(N2CCN(CCNc3cncc(Cl)n3)CC2)cc1
53.0,7.275724130399211,Cc1oc(-c2ccco2)nc1CN1CCN(C2CCc3ccccc3C2)CC1
2033.0,5.691862621361961,Cc1oc(-c2cccc(F)c2F)nc1CN(C)CC1Cc2ccccc2O1
441.0,6.355561410532162,CCc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(F)c1
29.0,7.5376020021010435,Clc1cncc(NCCCN2CCN(c3ccccc3)CC2)n1
2500.0,5.6020599913279625,CN(C)Cc1cccc(CN=Cc2c(=O)[nH]c(O)c3ccccc23)c1
1443.0,5.8407336689065055,OC(COCC1CCCO1)CN1CCN(c2ccccc2F)CC1
63.1,7.199970640755866,CSc1c(Cl)cc2c(c1Cl)CCN2C(=O)Nc1cccnc1
501.19,6.299997602857746,CSc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2
112.0,6.950781977329818,N=C(N)NN=Cc1c(Cl)cccc1Cl
1.63,8.787812395596042,OC(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1
158.66,6.799532550049841,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2
259.0,6.586700235918748,O=C1Nc2ccccc2C12CCN(CCN1CCC(c3ccc(F)cc3)CC1)C2
2380.0,5.623423042943488,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1
58.0,7.236572006437063,CC(=O)c1c(OCCCCN2CCN(c3cc(C)cc(C)c3)CC2)ccc2c(C)cc(=O)oc12
75.0,7.1249387366083,O=C1Nc2ccccc2C12CCN(CCN1CC=C(c3ccc(F)cc3)CC1)C2
2805.0,5.55206713440782,Cc1cc(C)c(OCCOCCN2CCN(CCc3ccccc3)CC2)c(C)c1
17330.0,4.761201437286083,O=C(c1ccc(Cl)cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc23)CC1
10.0,8.0,CCCCc1cc(-c2ccoc2)nc(N2CCN(C)CC2)n1
5800.0,5.236572006437063,CC1SC(c2ccccc2)=NC1Cc1c[nH]cn1
10.3,7.987162775294828,c1cc(C2CCC2)c2c(n1)N1CCNCC1CC2
772.0,6.112382699664264,COc1ccc(N2CCN(CCCOc3c(C)cc(C)cc3C)CC2)cc1
100.0,7.0,Clc1ccc(-c2nn(Cc3ccccc3)c3c2CCNCC3)cc1
48.86,7.311046537362582,FC(F)(F)CCc1ccnc2c1CCC1CNCCN21
496.0,6.304518323509803,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccccc3)CC1)C2
6.7,8.173925197299173,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2
715.0,6.145693958198919,O=C1Nc2ccccc2C12CCN(CCCN1CCN(c3ccc(Cl)cc3)CC1)C2
10.0,8.0,CC(=O)c1c(OCCCCN2CCN(c3ccccc3Br)CC2)ccc2c(C)cc(=O)oc12
3900.0,5.4089353929735005,CCCCCCOc1ccc(C2=NC(CO)C(C)S2)cc1
48.7,7.3124710387853655,CC(=O)c1c(OCCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12
245.0,6.610833915635467,COc1ccccc1N1CCN(CCOCCOc2c(C)cc(C)cc2C)CC1
59.0,7.229147988357855,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccc(F)cc3)CC1)C2
187.0,6.728158393463501,Clc1ccc(-c2[nH]nc3c2CCNCC3)cc1
20.0,7.698970004336019,CC(=O)c1c(OCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12
498.0,6.302770657240282,Cc1cc(C)c(OCCOCCN2CCN(Cc3ccccc3)CC2)c(C)c1
310.0,6.508638306165727,CC1SC(c2ccc(-c3ccccc3)cc2)=NC1Cc1c[nH]cn1
506.0,6.295849483160201,Fc1cccc(Cc2ccnc3c2CCC2CNCCN32)c1
343.0,6.464705879957229,O=C1Nc2ccccc2C12CCN(CCN1CCC(Oc3ccc(Cl)cc3)CC1)C2
240.0,6.619788758288394,CC1SC(c2ccc(-c3ccccc3)cc2)=NC1Cc1c[nH]cn1
12.0,7.920818753952375,CCc1cc(-c2ccoc2)nc(N2CCN(C)CC2)n1
134.0,6.872895201635193,c1cc(CC2CCC2)c2c(n1)N1CCNCC1CC2
175.0,6.756961951313706,Fc1ccc(-c2[nH]nc3c2CCNCC3)cc1
22.0,7.657577319177793,CC(=O)c1c(OCCCN2CCN(c3ccccc3Cl)CC2)ccc2c(C)cc(=O)oc12
452.0,6.3448615651886175,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccccc3Cl)CC1)C2
527.0,6.278189384787454,COc1ccccc1N1CCN(CCCOc2ccc(C)cc2C)CC1
1100.0,5.958607314841775,Oc1ccccc1C1=NC(Cc2c[nH]cn2)C(c2ccccc2)S1
408.0,6.38933983691012,CC(=O)c1c(OCCCN2CCN(c3cccc(F)c3)CC2)ccc2c(C)cc(=O)oc12
159.0,6.798602875679548,Cc1ccc(-c2[nH]nc3c2CCNCC3)cc1
351.0,6.454692883534176,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3cccc(Cl)c3)CC1)C2
46.8,7.329754146925876,CC(=O)c1c(OCCCCN2CCN(c3cc(C)ccc3C)CC2)ccc2c(C)cc(=O)oc12
2115.0,5.674689628288939,O=S(=O)(NC1CCN(CC(O)COc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1
2200.0,5.657577319177793,CCCCOc1ccc(C2=NC(CO)C(C)S2)cc1
1400.0,5.853871964321762,CC1SC(c2ccccc2O)=NC1Cc1c[nH]cn1
76.0,7.119186407719209,Cc1cc(OCCCN2CCN(c3ccccc3)CC2)ccc1Cl
2.15,8.667561540084394,Fc1ccc(Cc2ccnc3c2CCC2CNCCN32)cc1
400.0,6.3979400086720375,CC(=O)c1c(OCCCCN2CCN(c3cccc(F)c3)CC2)ccc2c(C)cc(=O)oc12
12.5,7.903089986991944,CC(=O)c1c(OCCCN2CCN(c3cc(C)cc(C)c3)CC2)ccc2c(C)cc(=O)oc12
159.0,6.798602875679548,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1
1.2245,8.912041210539266,c1ccc(Cc2ccnc3c2CCC2CNCCN32)cc1
13.344999999999999,7.874681421876473,c1cc(CC2CCC2)c2c(n1)N1CCNCC1CC2
264.0,6.578396073130169,COc1ccccc1N1CCN(CCOCCOc2c(C)cccc2C)CC1
102.0,6.991399828238082,CC(=O)c1c(OCCCN2CCN(c3cc(C)ccc3C)CC2)ccc2c(C)cc(=O)oc12
404.0,6.393618634889395,O=C1Nc2ccccc2C12CCN(CCN1CCC(c3ccc(Cl)cc3)CC1)C2
6.5,8.187086643357144,CC(=O)c1c(OCCCCN2CCN(c3cccc(Br)c3)CC2)ccc2c(C)cc(=O)oc12
270.0,6.568636235841013,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccc(Cl)c(Cl)c3)CC1)C2
37.3,7.428291168191312,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1
8.0,8.096910013008056,COc1ccccc1N1CCN(CCCOc2ccc3c(C)cc(=O)oc3c2C(C)=O)CC1
6.0,8.221848749616356,CC(=O)c1c(OCCCN2CCN(c3cccc(Br)c3)CC2)ccc2c(C)cc(=O)oc12
138.0,6.860120913598763,Cc1ccc(-c2noc3c2CCNCC3)cc1
1352.0,5.869023308394383,CC(C)c1ccccc1OCCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1
6900.0,5.161150909262744,CCCCCCCCOc1ccc(C2=NC(CO)C(C)S2)cc1
310.0,6.508638306165727,COC(=O)C(Cc1c[nH]cn1)NC(=O)C1N=C(c2ccccc2O)SC1C
8400.0,5.075720713938118,NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1
20.0,7.698970004336019,CC(=O)c1c(OCCCCN2CCN(c3ccccc3Cl)CC2)ccc2c(C)cc(=O)oc12
220.0,6.657577319177793,Cc1cccc(OCCOCCN2CCN(CCc3ccccc3)CC2)c1C
118.0,6.928117992693875,CC(C)(C)Cc1ccnc2c1CCC1CNCCN21
41.905,7.377734155008477,CCCc1cncc2c1CCC1CNCCN21
2831.0,5.548060130634897,COc1ccccc1N1CCN(CCCOc2c(C)cc(C)cc2C)CC1
68.0,7.167491087293763,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccc(Cl)cc3)CC1)C2
471.0,6.326979092871103,Fc1ccc(-c2noc3c2CCNCC3)cc1
7.0,8.154901959985743,CC(=O)c1c(OCCCN2CCN(c3ccccc3Br)CC2)ccc2c(C)cc(=O)oc12
399.0,6.399027104313252,Clc1ccc(-c2noc3c2CCNCC3)cc1
56.0,7.251811972993799,COc1ccccc1N1CCN(CCCCOc2ccc3c(C)cc(=O)oc3c2C(C)=O)CC1
3981.07,5.40000018605658,COc1cc2c(cc1C(F)(F)C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
2355.0,5.628009088535085,N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3ccc(F)cc3F)C2)c1
2511.9449999999997,5.599989873875129,Cc1ccc2c(c1I)CCN2C(=O)Nc1cccnc1
95.0,7.022276394711152,Fc1ccc2c(c1)CCC1(CCN(C3CCc4ccccc4C3)CC1)O2
244.0,6.61261017366127,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3[nH]ccc23)CC1
296.0,6.528708288941061,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3c2OCCO3)CC1
19.0,7.721246399047171,O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1
10.0,8.0,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1
224.0,6.649751981665837,COc1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)CC2)c1
30.0,7.522878745280337,O=S(=O)(c1cccc2ncccc12)N1CCC1CCN1CCN(c2nsc3ccccc23)CC1
15.0,7.823908740944319,O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1
16.0,7.795880017344075,O=S(=O)(c1cncc2ccccc12)N1CCC1CCN1CCN(c2cccc3sccc23)CC1
9.0,8.045757490560675,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1
30.0,7.522878745280337,O=S(=O)(c1cccc2ncccc12)N1CCCCCC1CCN1CCN(c2nsc3ccccc23)CC1
35.0,7.455931955649724,O=S(=O)(c1ccnc2ccccc12)N1CCCCC1CCN1CCN(c2nsc3ccccc23)CC1
2453.0,5.610302451793614,O=c1[nH]c2c(N3CCN(CCC4CCCN4S(=O)(=O)c4cccc5ncccc45)CC3)cccc2o1
36.0,7.443697499232712,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1
12.0,7.920818753952375,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCC(c2noc3cc(F)ccc23)CC1
29.0,7.5376020021010435,O=S(=O)(c1cccc2ncccc12)N1CCCCC1CCN1CCN(c2nsc3ccccc23)CC1
51.0,7.292429823902063,O=S(=O)(c1cccc2ncccc12)N1CCCCCC1CCN1CCN(c2cccc3sccc23)CC1
110.0,6.958607314841775,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3c2OCCO3)CC1
82.0,7.086186147616283,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3[nH]ccc23)CC1
390.0,6.4089353929735005,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3c2OCCO3)CC1
18.0,7.7447274948966935,O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1
21.0,7.6777807052660805,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1
120.0,6.920818753952375,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1
1970.0,5.705533773838407,O=c1[nH]c2c(N3CCN(CCC4CCCN4S(=O)(=O)c4cncc5ccccc45)CC3)cccc2o1
24.0,7.619788758288394,O=S(=O)(c1cncc2ccccc12)N1CCC1CCN1CCN(c2nsc3ccccc23)CC1
41.0,7.3872161432802645,O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2noc3ccccc23)CC1
70.0,7.154901959985743,Nc1cc(Cl)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
56.0,7.251811972993799,O=S(=O)(c1cccc2ncccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1
7.0,8.154901959985743,O=S(=O)(c1cccc2ncccc12)N1CCC1CCN1CCN(c2cccc3sccc23)CC1
64.0,7.1938200260161125,O=S(=O)(c1cncc2ccccc12)N1CCCCC1CCN1CCN(c2cccc3sccc23)CC1
9.0,8.045757490560675,O=S(=O)(c1cccc2cnccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1
6.0,8.221848749616356,O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCC(c2noc3cc(F)ccc23)CC1
